arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
26622680,91054415,1,16-75491,2016-11-24 00:00:00,3,N,16,5,39,F,1,1,N,,,,39,0
26489045,90681053,1,16-75148,2016-11-25 00:00:00,2,N,51,5,14,M,1,2,R,R,,,14,0
26489047,90681054,1,16-75310,2016-11-25 00:00:00,2,N,51,5,16,F,1,2,R,R,,,16,0
26622678,91054416,1,16-81992,2016-12-22 00:00:00,3,N,16,5,59,M,1,1,R,,,,59,0
26623618,91054410,1,16-79241,2016-12-11 00:00:00,1,N,16,5,22,M,1,2,N,,,,22,0
26489053,90681064,1,16-81177,2016-12-18 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
26622682,91054423,1,16-83943,2016-12-30 00:00:00,1,N,16,5,27,M,1,2,N,,,,27,0
26623622,91054412,1,16-80941,2016-12-18 00:00:00,3,N,16,5,19,F,0,1,R,,,,19,0
26623624,91055533,1,16-79662,2016-12-13 00:00:00,1,N,16,5,23,F,4,2,N,,,,23,0
26622670,91055525,1,16-78321,2016-12-06 00:00:00,1,N,16,5,54,M,1,2,N,,,,54,0
24422192,84334309,1,16-6-AR,2016-01-19 00:00:00,1,N,48,5,25,F,1,2,N,,,,25,0
24422193,84334309,2,16-7-AR,2016-01-20 00:00:00,2,N,51,5,22,F,1,2,R,,,,22,0
24422168,84335301,1,16-10-AR,2016-01-22 00:00:00,1,N,16,5,51,M,1,2,N,,,,51,0
25840631,88698841,1,16-31-AR,2016-01-25 00:00:00,3,N,48,5,50,M,1,2,N,,,,50,0
25840638,88698856,1,16-9-AR,2016-01-21 00:00:00,1,N,27,5,37,M,1,2,R,,,,37,0
26065076,89396239,1,16-5-AR,2016-01-17 00:00:00,2,N,16,5,28,M,1,2,N,,,,28,0
25840763,88698319,1,16-196-AR,2016-07-06 00:00:00,2,N,56,5,58,M,1,2,R,,,,58,0
24570474,84746385,1,16-58-AR,2016-03-19 00:00:00,1,N,16,5,41,M,1,2,N,,,,41,0
24569586,84746970,2,16-54-AR,2016-03-16 00:00:00,2,N,16,5,20,F,1,2,N,,,,20,0
24569584,84746970,1,16-53-AR,2016-03-16 00:00:00,2,N,16,5,17,M,1,2,N,H,,,17,0
24569563,84746921,1,16-45-AR,2016-03-07 00:00:00,1,N,14,5,57,M,1,2,R,,,,57,0
24570517,84746499,2,16-69-AR,2016-04-07 00:00:00,1,N,16,5,19,F,1,2,N,,,,19,0
24570642,84746499,1,16-68-AR,2016-04-07 00:00:00,1,N,52,5,19,F,1,2,N,,,,19,0
24570512,84747044,1,16-79-AR,2016-04-21 00:00:00,1,N,51,5,57,M,1,2,R,,,,57,0
24570510,84747046,2,16-83-AR,2016-04-25 00:00:00,1,N,16,5,17,M,2,2,N,R,,,17,0
24570508,84747046,1,16-82-AR,2016-04-25 00:00:00,1,N,16,5,18,M,1,2,N,,,,18,0
26065078,89396243,1,16-70-AR,2016-04-09 00:00:00,3,N,16,5,26,M,1,2,N,,,,26,0
25840690,88698952,1,16-87-AR,2016-05-09 00:00:00,2,N,16,5,19,M,1,2,N,,,,19,0
25840695,88698174,1,16-85-AR,2016-05-07 00:00:00,1,N,10,5,21,F,1,2,R,,,,21,0
25840108,88698947,1,16-86-AR,2016-05-08 00:00:00,1,N,16,5,21,F,1,2,N,,,,21,0
25840147,88699070,1,16-116-AR,2016-06-21 00:00:00,1,N,51,5,48,M,1,2,R,,,,48,0
25840186,88699167,1,16-220-AR,2016-07-26 00:00:00,1,N,10,5,25,M,1,2,N,,,,25,0
26064260,89396254,1,16-187-AR,2016-07-08 00:00:00,1,N,16,5,17,M,1,2,N,H,,,17,0
26065081,89396254,2,16-188-AR,2016-07-08 00:00:00,1,N,16,5,17,M,1,2,N,H,,,17,0
26064261,89396254,3,16-189-AR,2016-07-08 00:00:00,1,N,48,5,17,M,1,2,R,H,,,17,0
26065082,89396254,4,16-190-AR,2016-07-08 00:00:00,1,N,48,5,16,M,1,2,N,H,,,16,0
26065123,89396363,2,16-277-AR,2016-08-24 00:00:00,1,N,16,5,19,M,1,2,N,,,,19,0
26065122,89396363,1,16-276-AR,2016-08-24 00:00:00,1,N,16,5,19,M,1,2,N,,,,19,0
26065118,89396348,1,16-304-AR,2016-08-30 00:00:00,1,N,51,5,45,F,1,2,R,,,,45,0
26728218,91390192,1,16-281-AR,2016-08-25 00:00:00,1,N,16,5,26,M,1,3,N,,,,26,0
26728957,91390201,1,16-279-AR,2016-08-25 00:00:00,1,N,28,5,18,M,1,2,N,,,,18,0
26728958,91390201,2,16-280-AR,2016-08-25 00:00:00,1,N,48,5,16,F,1,2,N,H,,,16,0
26065136,89397275,1,16-314-AR,2016-09-24 00:00:00,1,N,16,5,22,M,1,2,N,,,,22,0
26065129,89396395,1,16-310-AR,2016-09-09 00:00:00,3,N,16,5,18,F,1,2,R,,,,18,0
26065135,89397272,1,16-315-AR,2016-09-26 00:00:00,1,N,10,5,50,F,1,2,N,,,,50,0
26065140,89396427,1,16-313-AR,2016-09-14 00:00:00,2,N,16,5,29,M,1,2,R,,,,29,0
26845897,91725953,1,17-6-AR,2017-01-04 00:00:00,2,N,49,5,38,M,1,2,N,,,,38,0
26300627,90096020,1,16-337-AR,2016-11-23 00:00:00,1,N,16,5,17,M,1,2,N,R,,,17,0
26300637,90095417,1,16-341-AR,2016-12-10 00:00:00,1,N,16,5,18,M,1,2,N,,,,18,0
26300638,90095417,2,16-343-AR,2016-12-10 00:00:00,1,N,16,5,18,M,1,2,N,,,,18,0
26300639,90095417,3,16-342-AR,2016-12-10 00:00:00,1,N,16,5,18,F,1,2,N,,,,18,0
26300097,90095403,1,16-346-AR,2016-12-24 00:00:00,2,N,16,5,23,M,1,2,N,,,,23,0
24572109,84749808,1,16-6-AR,2016-01-01 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
24572110,84749808,2,16-7-AR,2016-01-01 00:00:00,1,N,16,5,23,F,1,2,N,,,,23,0
24423440,84340963,1,16-80-AR,2016-01-14 00:00:00,1,N,16,5,29,M,1,2,R,,,,29,0
24423915,84339936,1,16-182-AR,2016-01-31 00:00:00,1,N,23,5,53,F,1,2,N,,,,53,0
24423935,84340695,1,16-171-AR,2016-01-29 00:00:00,3,N,51,5,30,M,1,2,R,,,,30,0
24423129,84339171,1,16-144-AR,2016-01-25 00:00:00,3,N,16,5,22,M,1,1,N,,,,22,0
24423326,84339965,2,16-174-AR,2016-01-29 00:00:00,1,N,16,5,24,F,1,2,N,,,,24,0
24423930,84339965,1,16-173-AR,2016-01-29 00:00:00,1,N,16,5,23,M,1,2,N,,,,23,0
24423386,84340842,1,16-113-AR,2016-01-19 00:00:00,1,N,16,5,29,M,1,2,N,,,,29,0
24423399,84340869,1,16-105-AR,2016-01-18 00:00:00,1,N,23,5,16,F,1,2,N,R,,,16,0
24423400,84340869,2,16-106-AR,2016-01-18 00:00:00,1,N,23,5,17,M,1,1,N,R,,,17,0
24424101,84340363,1,16-47-AR,2016-01-08 00:00:00,1,N,51,5,26,M,1,1,N,,,,26,0
24423514,84341137,1,16-33-AR,2016-01-06 00:00:00,1,N,23,5,30,F,1,2,N,,,,30,0
