"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,28824397,97812412,1,13-MAY-18,1,"N",27,5,17,"F",1,2,"N","R","",17,0
2018,28824416,97812488,1,04-JUN-18,3,"N",17,5,33,"F",1,2,"N","","",33,0
2018,32160185,107848697,1,03-NOV-18,3,"N",49,5,49,"M",1,2,"N","","",49,0
2018,32165095,107848701,1,28-DEC-18,3,"N",51,5,20,"M",1,2,"R","","",20,0
2018,32165104,107848716,1,08-DEC-18,1,"N",51,5,60,"M",1,2,"R","","",60,0
2018,32160191,107848720,1,08-DEC-18,1,"N",51,5,32,"M",1,2,"R","","",32,0
2018,32165075,107848682,1,07-NOV-18,3,"N",40,5,29,"M",1,2,"R","","",29,0
2018,32165103,107848718,1,11-DEC-18,1,"N",23,5,45,"M",1,2,"R","","",45,0
2018,32165074,107848677,1,08-NOV-18,3,"N",45,5,57,"M",2,2,"R","","",57,0
2018,28535510,97001688,1,23-FEB-18,1,"N",51,5,23,"M",1,3,"R","","",23,0
2018,28535536,97001724,1,01-FEB-18,2,"N",16,5,14,"F",1,2,"R","H","",14,0
2018,28824296,97812240,1,13-JAN-18,3,"N",45,5,28,"F",2,2,"R","","",28,0
2018,28824309,97812257,1,17-MAR-18,1,"N",51,5,33,"M",2,2,"R","","",33,0
2018,28824371,97812367,1,29-MAY-18,2,"N",5,5,33,"M",1,2,"N","","",33,0
2018,28824381,97812398,1,24-MAY-18,1,"N",51,5,26,"F",1,2,"R","","",26,0
2018,28824393,97812408,1,18-MAY-18,2,"N",51,5,11,"F",2,2,"R","R","",11,0
2018,28824417,97812489,1,29-JUN-18,1,"N",51,5,26,"M",1,2,"R","","",26,0
2018,28535459,97001579,1,20-FEB-18,3,"N",7,5,18,"M",1,2,"N","","",18,0
2018,28535487,97001645,1,07-FEB-18,3,"N",51,5,17,"M",1,2,"R","R","",17,0
2018,32165082,107848689,1,21-NOV-18,2,"N",51,5,11,"F",1,2,"R","R","",11,0
2018,32160183,107848695,1,04-NOV-18,3,"N",51,5,37,"F",1,2,"N","","",37,0
2018,32160177,107851304,1,17-NOV-18,1,"N",5,5,20,"M",1,2,"R","","",20,0
2018,32160186,107851308,1,03-NOV-18,1,"N",51,5,20,"F",1,2,"R","","",20,0
2018,28824321,97812274,1,24-APR-18,3,"N",44,5,64,"M",1,2,"N","","",64,0
2018,28824351,97812340,1,12-APR-18,1,"N",49,5,32,"M",1,2,"N","","",32,0
2018,28824389,97812404,1,24-MAY-18,2,"N",51,5,16,"M",1,2,"R","R","",16,0
2018,28824418,97812490,1,28-JUN-18,1,"N",23,5,43,"M",1,2,"R","","",43,0
2018,28824432,97812502,1,12-JUN-18,1,"N",5,5,54,"M",1,2,"R","","",54,0
2018,28535495,97001668,1,02-FEB-18,3,"N",51,5,18,"M",1,2,"R","","",18,0
