arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24220391,83749182,1,16-485-AR,2016-08-25 00:00:00,3,N,23,5,48,M,1,2,N,,,,48,0
24220409,83749289,1,16-475-AR,2016-08-17 00:00:00,3,N,37,5,19,F,1,1,N,,,,19,0
24220520,83750448,1,16-473-AR,2016-08-12 00:00:00,1,N,39,5,18,M,1,2,R,,,,18,0
24220530,83750707,1,16-464-AR,2016-08-07 00:00:00,1,N,27,5,56,M,1,2,R,,,,56,0
24299066,83970447,1,16-529-AR,2016-09-23 00:00:00,1,N,51,5,35,F,1,2,R,,,,35,0
24299075,83970964,1,16-507-AR,2016-09-14 00:00:00,3,N,44,5,15,F,1,2,R,R,,,15,0
24297916,83970498,1,16-502-AR,2016-09-11 00:00:00,1,N,51,5,15,M,1,2,N,R,,,15,0
24299084,83970503,1,16-496-AR,2016-09-08 00:00:00,3,N,51,5,42,M,1,2,R,,,,42,0
24299073,83970474,1,16-518-AR,2016-09-21 00:00:00,1,N,51,5,30,M,1,2,R,,,,30,0
24297914,83970488,1,16-510-AR,2016-09-16 00:00:00,1,N,27,5,22,F,1,2,N,,,,22,0
24297880,83970814,1,16-508-AR,2016-09-14 00:00:00,3,N,51,5,49,M,1,2,R,,,,49,0
24297903,83970448,1,16-530-AR,2016-09-27 00:00:00,1,N,45,5,15,M,2,2,R,R,,,15,0
24299074,83970479,1,16-513-AR,2016-09-17 00:00:00,1,N,5,5,58,M,4,2,R,,,,58,0
24297902,83970446,1,16-532-AR,2016-09-29 00:00:00,1,N,51,5,15,M,1,2,R,R,,,15,0
24297913,83970486,1,16-506-AR,2016-09-13 00:00:00,3,N,27,5,29,M,1,1,N,,,,29,0
24298978,83970708,1,16-519-AR,2016-09-21 00:00:00,3,N,53,5,24,M,1,2,R,,,,24,0
24299088,83970514,1,16-493-AR,2016-09-04 00:00:00,1,N,27,5,50,F,2,1,N,,,,50,0
24297904,83970942,1,16-527-AR,2016-09-22 00:00:00,1,N,51,5,20,M,2,2,N,,,,20,0
24299086,83970507,1,16-494-AR,2016-09-05 00:00:00,1,N,23,5,37,F,1,2,N,,,,37,0
25864543,88766693,3,16-524-AR,2016-09-21 00:00:00,3,N,14,5,19,M,2,2,N,,,,19,0
25864542,88766693,2,16-525-AR,2016-09-21 00:00:00,3,N,14,5,20,M,2,2,N,,,,20,0
25864541,88766693,1,16-523-AR,2016-09-21 00:00:00,3,N,14,5,19,M,1,1,N,,,,19,0
25865853,88769918,3,16-520-AR,2016-09-21 00:00:00,3,N,21,5,19,M,1,1,N,,,,19,0
25865850,88769918,2,16-521-AR,2016-09-21 00:00:00,3,N,21,5,19,M,2,2,N,,,,19,0
25865845,88769918,1,16-522-AR,2016-09-21 00:00:00,3,N,21,5,20,M,2,2,N,,,,20,0
26351891,90236676,2,16-516-AR,2016-09-21 00:00:00,3,N,28,5,19,M,2,2,N,,,,19,0
26351890,90236676,1,16-515-AR,2016-09-21 00:00:00,3,N,28,5,19,M,1,1,N,,,,19,0
26351892,90236676,3,16-517-AR,2016-09-21 00:00:00,3,N,28,5,20,M,2,2,N,,,,20,0
26040219,89326443,1,16-547-AR,2016-10-13 00:00:00,3,N,5,5,54,F,1,2,R,,,,54,0
26351102,90237574,3,16-500-AR,2016-09-11 00:00:00,3,N,49,5,26,M,1,1,N,,,,26,0
26351100,90237574,1,16-498-AR,2016-09-11 00:00:00,3,N,49,5,22,M,2,2,N,,,,22,0
26351885,90237574,2,16-499-AR,2016-09-11 00:00:00,3,N,49,5,23,M,1,1,N,,,,23,0
24299270,83971965,1,16-564-AR,2016-10-25 00:00:00,1,N,51,5,43,F,1,2,R,,,,43,0
24299275,83971980,1,16-550-AR,2016-10-14 00:00:00,1,N,27,5,46,M,1,2,R,,,,46,0
24298059,83971321,1,16-539-AR,2016-10-05 00:00:00,1,N,39,5,15,M,1,2,R,R,,,15,0
24298061,83972000,1,16-537-AR,2016-10-03 00:00:00,1,N,51,5,44,M,1,2,R,,,,44,0
24298052,83971977,1,16-551-AR,2016-10-15 00:00:00,1,N,51,5,50,M,1,2,R,,,,50,0
24299293,83972010,1,16-536-AR,2016-10-02 00:00:00,1,N,45,5,25,M,1,1,N,,,,25,0
24297983,83971761,1,16-553-AR,2016-10-17 00:00:00,3,N,51,5,39,M,2,2,N,,,,39,0
24299265,83971281,1,16-567-AR,2016-10-27 00:00:00,1,N,23,5,26,M,1,1,N,,,,26,0
24299274,83971979,1,16-548-AR,2016-10-13 00:00:00,1,N,51,5,18,M,1,2,R,,,,18,0
24299273,83971302,1,16-543-AR,2016-10-09 00:00:00,1,N,51,5,36,F,2,2,R,,,,36,0
