arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
26957702,92076228,1,16AUB-1324-A,2016-09-03 00:00:00,2,N,16,5,33,F,1,2,N,,,,33,0
26957688,92075213,1,16AUB-1404-A,2016-09-21 00:00:00,2,N,16,5,29,M,1,2,R,,,,29,0
25804773,88606951,1,16AUB-1565-A,2016-10-16 00:00:00,1,N,10,5,24,M,2,2,R,,,,24,0
25804653,88606489,1,16AUB-1629-A,2016-10-27 00:00:00,2,N,49,5,29,M,1,2,N,,,,29,0
25804722,88606845,1,16AUB-1649-A,2016-10-31 00:00:00,2,N,37,5,19,F,1,2,N,,,,19,0
25805670,88607884,1,16AUB-1589-A,2016-10-20 00:00:00,2,N,16,5,32,F,1,2,N,,,,32,0
25805673,88607886,1,16AUB-1586-A,2016-10-19 00:00:00,1,N,27,5,54,M,1,2,R,,,,54,0
25804611,88607730,1,16AUB-1508-A,2016-10-04 00:00:00,2,N,5,5,22,M,1,2,N,,,,22,0
25804812,88607981,1,16AUB-1516-A,2016-10-07 00:00:00,2,N,16,5,22,M,2,2,N,,,,22,0
25804839,88608027,1,16AUB-1481-A,2016-10-03 00:00:00,2,N,51,5,38,M,1,3,U,,,,38,0
