arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
26523899,90768096,1,101159466,2016-02-10 00:00:00,1,N,51,5,16,F,1,2,R,R,,,16,0
26523098,90768076,1,101182621,2016-04-28 00:00:00,1,N,38,5,55,M,1,2,R,,,,55,0
26523908,90768125,4,101151431,2016-02-14 00:00:00,1,N,44,5,42,M,1,2,R,,,,42,0
27101686,92518342,1,101155410,2016-02-24 00:00:00,2,N,44,5,14,M,1,2,R,H,,,14,0
26523787,90767083,1,101173291,2016-02-20 00:00:00,1,N,16,5,39,M,1,1,R,,,,39,0
27101682,92519479,4,101151057,2016-02-12 00:00:00,1,N,51,5,42,F,1,2,R,,,,42,0
27101687,92519483,7,101150355,2016-02-10 00:00:00,3,N,51,5,43,M,2,2,R,,,,43,0
27097049,92505761,1,101154460,2016-02-22 00:00:00,1,N,5,5,39,F,1,2,R,,,,39,0
27092910,92493060,5,101155098,2016-02-23 00:00:00,1,N,51,5,49,M,1,2,R,,,,49,0
27100515,92518336,1,101154967,2016-02-23 00:00:00,3,N,44,5,51,M,1,2,R,,,,51,0
27100517,92518337,7,101176445,2016-04-14 00:00:00,1,N,44,5,43,F,0,3,R,,,,43,0
27197470,92824284,3,101307220,2017-02-13 00:00:00,1,N,37,5,27,M,1,,R,,,,27,0
27197472,92824284,2,101369185,2017-07-20 00:00:00,3,N,37,5,34,F,1,2,R,,,,34,0
27200124,92828003,2,101148808,2016-02-06 00:00:00,1,N,44,5,28,M,1,2,R,,,,28,0
27200137,92827242,3,101155011,2016-02-23 00:00:00,1,N,44,5,56,M,1,,R,,,,56,0
27199306,92827235,2,101155099,2016-02-23 00:00:00,1,N,44,5,36,M,1,2,R,,,,36,0
27101681,92519472,6,101150761,2016-02-11 00:00:00,2,N,44,5,17,M,1,2,R,H,,,17,0
27100525,92518359,1,101157075,2016-02-28 00:00:00,1,N,21,5,17,M,1,1,R,R,,,17,0
27199323,92827283,2,101156700,2016-02-27 00:00:00,1,N,44,5,23,M,1,2,R,,,,23,0
27200142,92828049,7,101155039,2016-02-23 00:00:00,1,N,51,5,41,M,1,2,R,,,,41,0
27199292,92827198,2,101147039,2016-02-02 00:00:00,1,N,51,5,18,M,1,3,R,,,,18,0
27093495,92497648,1,101300428,2017-01-27 00:00:00,1,N,16,5,23,M,2,2,R,,,,23,0
27200133,92828020,4,101151918,2016-02-15 00:00:00,1,N,44,5,26,M,0,3,R,,,,26,0
