"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,33453688,111966202,1,31-JUL-18,1,"N",51,5,26,"M",2,2,"R","","",26,0
2018,33439213,111971077,1,02-AUG-18,3,"C",16,5,36,"M",2,2,"R","","",36,0
2018,33453697,111971086,1,07-NOV-18,2,"N",16,5,14,"F",1,2,"R","R","",14,0
2018,33453703,111965302,1,03-OCT-18,3,"N",41,5,27,"F",0,1,"R","","",27,0
2018,33453705,111965303,2,06-NOV-18,2,"N",8,5,15,"M",1,3,"R","R","",15,0
2018,33453706,111965303,4,06-NOV-18,2,"N",8,5,15,"M",1,3,"R","R","",15,0
2018,33453704,111965303,1,05-NOV-18,2,"N",8,5,15,"F",1,3,"R","R","",15,0
2018,33448692,111965303,3,06-NOV-18,2,"N",8,5,16,"M",1,3,"N","R","",16,0
2018,33439231,111965307,1,22-NOV-18,1,"N",23,5,22,"M",1,2,"N","","",22,0
2018,29354384,99431942,1,13-JUN-18,2,"N",44,5,15,"M",1,,"R","H","",15,0
2018,29354212,99431617,3,23-JUN-18,1,"N",51,5,19,"M",1,,"N","","",19,0
2018,29354208,99431617,1,23-JUN-18,1,"N",53,5,19,"F",1,,"N","","",19,0
2018,29354211,99431617,2,25-JUN-18,2,"N",53,5,33,"M",1,2,"N","","",33,0
2018,29354297,99431777,1,18-MAY-18,1,"N",23,5,50,"F",1,2,"R","","",50,0
2018,33448706,111965322,1,22-FEB-19,1,"C",21,5,31,"M",1,2,"R","","",31,0
2018,29354527,99432365,1,27-JUN-18,3,"N",27,5,28,"M",1,2,"N","","",28,0
2018,29354651,99432636,1,12-JUN-18,2,"N",45,5,30,"M",1,,"R","","",30,0
2018,29354658,99432656,1,22-MAY-18,3,"N",27,5,41,"M",2,2,"N","","",41,0
2018,33453718,111965322,2,28-FEB-19,3,"M",21,5,49,"M",1,2,"R","","",49,0
2018,33448707,111971100,1,28-FEB-19,2,"C",2,5,18,"F",1,2,"R","","",18,0
2018,33453720,111966250,2,19-APR-19,2,"C",12,5,34,"M",1,2,"R","","",34,0
2018,33448709,111966250,1,19-APR-19,2,"C",2,5,34,"F",1,2,"R","","",34,0
2018,29355057,99433475,2,12-JUN-18,1,"C",45,5,23,"F",1,1,"R","","",23,0
2018,29355055,99433475,1,12-JUN-18,1,"C",45,5,26,"M",1,2,"R","","",26,0
2018,29355204,99433816,1,26-JUL-18,2,"N",41,5,52,"F",1,2,"R","","",52,0
2018,29355277,99433954,1,22-JUL-18,3,"N",27,5,25,"M",1,2,"R","","",25,0
2018,29355310,99434034,1,01-JUL-18,1,"C",45,5,21,"M",1,1,"R","","",21,0
